,Season,Episode,Character,Dialouge
108,7,4,Andy, Maybe like a year ago
109,7,4,Stanley, Seems recent
110,7,4,Andy, No thats
111,7,4,Oscar, Andy the reason it seems more recent is because many of us here have never stood up and asked for everyones attention and it seems like youve done it on several occasions
112,7,4,Andy, Everyone Ive noticed that we have not been entirely kind to one of our own due to stigmas and prejudices
113,7,4,Phyllis, Oh When you got your new phone thats when you asked for everyones attention
114,7,4,Stanley,  Thats what I was thinking you kept announcing scores
115,7,4,Andy, Its the worlds only international sport 
116,7,4,Holly,  This is Holly
117,7,4,Michael, No this is Holly
118,7,4,Holly, No this is Holly
119,7,4,Michael, No this is Holly
120,7,4,Holly, No this is Michael Scott
121,7,4,Michael, Busted So what can I do for you Holly
122,7,4,Holly, I am calling because theres a terrible crash
123,7,4,Michael, Oh really Was anyone klled
124,7,4,Holly, A lot of people
125,7,4,Michael, Any nuns
126,7,4,Holly, Three nuns  from a Missionary in South Africa
127,7,4,Michael,  Were they in the missionary position 
128,7,4,Andy,  Ba na na na na Hot pizza check it and see Ba na na na Got a whole bunch of pepperoni Ba na na na na  Yeah now youre looking at me Anyone whos interested in entering into an honest discussion about the sexual mores and taboos of modern society will be rewarded with a pizza break
129,7,4,Michael,  Do you ever wonder what life would have been like if you hadnt been transferred
130,7,4,Holly, Yeah
131,7,4,Michael, We would have twins 
132,7,4,Holly, I dont think wed have kids
133,7,4,Michael, Mmhmm
134,7,4,Holly, It was just for a few weeks
135,7,4,Michael, Mhhmm We would be married
136,7,4,Holly,  Michael I have been dating AJ for a year and a half now You do this you know
137,7,4,Michael, Do what
138,7,4,Holly, You romanticize things
139,7,4,Michael, I dont romanticize th  No
140,7,4,Holly, Michael you cried at that tagline for a movie you made up
141,7,4,Michael, He had no arms or legs he couldnt hear see or speak This is how he let a nation
142,7,4,Holly, You made ourselves to be more than we were
143,7,4,Michael, We were more than we were
144,7,4,Holly, I dont know what youre getting so upset about we had to break up a long time ago it was a good memory
145,7,4,Michael, Ok alright I gotta go
146,7,4,Holly, Michael 
147,7,4,Dwight,  He forgot to mention the herpes
148,7,4,Michael, It didnt come up organically
149,7,4,Jan,  to accommodate the uh suppliers  Gentlemen Nice to see you itll be just a moment If you could show them into Conference Room B  The pharmaceutical aspects should be able to
150,7,4,Jan, How do I do it Raise my daughter work as director of office purchasing for this hospital and release an album of Dorris Day covers on my own label If I knew Id tell you
151,7,4,Michael, Its nice to see you doing so well
152,7,4,Jan, Yeah Im really happy Me and Astrid against the world  Were loving it yeah Im kind of a supermom
153,7,4,Michael, Bringing home the bacon
154,7,4,Jan, Yeah  Fry it up in a pan Never never never let you forget  I love that commercial
155,7,4,Dwight, I dont understand the reference
156,7,4,Jan, Well Michael it was nice to get your call
157,7,4,Dwight, We had to come over right away its urgent Michael has something to tell you 
158,7,4,Jan, Are you gonna keep me in suspense 
159,7,4,Michael,  Would you excuse us
160,7,4,Dwight, Ok Im gonna head outta here I know you have a lot to talk about Ok is there a an operating theater thats open to visitors Never mind Ill find it
161,7,4,Michael, He hasnt changed
162,7,4,Jan, No so what couldnt wait
163,7,4,Michael, Am I the kind of person to misremember our relationship as more than it ever was
164,7,4,Jan, Michael Scott you are here for a post mortem
165,7,4,Michael, What
166,7,4,Jan, You wanna dig into our relationship go over it see what klled it Ok Im in
167,7,4,Andy, So guys Ive been really bothered by the way certain people are getting treated around here and I just think as an office were better than that Ok now Im going to show you a picture of genitalia 
168,7,4,Erin, Andy
169,7,4,Andy, What is it because hes black
170,7,4,Jim, Nope its because its genitalia
171,7,4,Andy, Perfectly normal genitalia Tuna Now Im going to show you another picture of perfectly normal genitalia 
172,7,4,Jim, Am I blocking anybody Can everybody see
173,7,4,Andy, Its normal Big deal Yeah sure it has some herpes on it but you know what Its just as normal as anyone elses
174,7,4,Jan, No In the beginning we were not good
175,7,4,Michael, Well there was a little bit of a learning curve in the conversation department but between the sheets we were like Jordan and Pippin
176,7,4,Jan, Well if theres anything exciting about it its because we both knew it was wrong
177,7,4,Michael, Because we work together
178,7,4,Jan, No ok Imagine theres a princess who falls for a guy beneath her station and the queen doesnt like this at all And the princess knows that the queen doesnt like it so it just makes her wanna do it all the more just to get at the queen
179,7,4,Michael, Am I the princess
180,7,4,Jan, No Im the princess and the queen
181,7,4,Michael,  Ok so Im the guy at the station
182,7,4,Astrid, Mommy
183,7,4,Jan, Assy Awwhhh how was school
184,7,4,Astrid, It was cool
185,7,4,Jan,  What did you learn
186,7,4,Astrid, What did I learn
187,7,4,Jan, You might have learned shapes or blocks or clocks or colors Or you might have learned that were all sisters and brothers
188,7,4,Michael, I have herpes
189,7,4,Michael, I used to think that she was the one Or at least A the one And if I called that one so wrong
190,7,4,Andy, Herpes like all STDS is a consequence of sx Can anyone else name any other consequences
191,7,4,Kevin, It feels unbelievable
192,7,4,Andy,  Ok I guess I can make a pros column Feels
193,7,4,Kevin, unbelievable
194,7,4,Phyllis, The ability to express love physically Its a magical thing
195,7,4,Andy, Express love magical
196,7,4,Kevin, It feels amazing
197,7,4,Andy, Umm ok is that different from feels unbelievable
198,7,4,Kevin, Yes
199,7,4,Andy, Then I will write it down
200,7,4,Creed, The feeling of pure risk
201,7,4,Andy, I actually had that down in the cons column but
202,7,4,Creed, Its thrilling
203,7,4,Andy, Ok umm Ill move that Thrill of risk
204,7,4,Erin, Andy arent there also negatives to sx
205,7,4,Andy, Yes Thank you Such as
206,7,4,Erin, Unplanned pregnancy
207,7,4,Andy, Yes unplanned pregnancy
208,7,4,Kelly, Like Jim and Pam say whaaat
209,7,4,Kevin, Just admit that your baby was a mistake
210,7,4,Pam, Hey Our baby was not a mistake She was a surprise
211,7,4,Jim, Good
212,7,4,Darryl, Im sure they dont regret having their child lets move it to the pros
213,7,4,Jim and Pam, Thank you
214,7,4,Andy, Ok unplanned pregnancy going in the pros column
215,7,4,Dwight, Next stop is Helene Youre gonna wanna make a left on Willow which is a little ways away uh Ill remind you
216,7,4,Michael, You know I dont know if I trust Jans judgment She
217,7,4,Dwight, Jan knows paper
218,7,4,Michael, No Im not talking about paper Relationships they have the ability to point out if the man is making a bigger deal out of something that is really there
219,7,4,Dwight, Wait what Holly said
220,7,4,Michael, Yes I dont
221,7,4,Dwight, Forget it Michael Today is about herpes
222,7,4,Michael, I know I know
223,7,4,Dwight, Who gave it to you who has it and who is going to pay
224,7,4,Michael, Got it
225,7,4,Dwight, TO answer your question about Jan no Jan is insane Why do you think I got LEFT WILLOW NOW
226,7,4,Michael, IM TRYING GOD
227,7,4,Michael,  Hi stranger Long time
228,7,4,Old Woman, Who are you
229,7,4,Michael, Im Michael We dated for a while
230,7,4,Old Woman, I dont think so
231,7,4,Helene, Michael
232,7,4,Michael, Oh hey Dwight would you take my grandmother for a walk while I talk to Helene
233,7,4,Dwight, Come on old lady Lets go
234,7,4,Old Woman, What is happening 
235,7,4,Dwight, Come on
236,7,4,Andy, Who can tell me what the safest form of sx is
237,7,4,Darryl, Condoms
238,7,4,Andy, Incorrect the only true form of safe sx ok Abstinence
239,7,4,Darryl, Ohh Ok I didnt realize we were doing trick questions Whats the safest way to go skiing Dont ski 
240,7,4,Andy, I just thought Id bring it up in case someone in here was practicing abstinence Thats all Anybody
241,7,4,Pam, Andy thats way too personal of a question
242,7,4,Andy, Well someone could answer if they want to  Ok in that case I will now show you how to put this condom on using this pencil 
243,7,4,Andy, What
244,7,4,Oscar, Why would you choose a pencil Andy
245,7,4,Andy, Well Im not gonna use my pen1s Oscar Its not exactly hard right now anyway
246,7,4,Meredith, Come on give it a rest pencil dick
247,7,4,Andy, Im doing this for you Meredith
248,7,4,Meredith, I didnt want you it
249,7,4,Andy, Well did you h di GAH Does no one appreciate what Im doing right now 
250,7,4,Helene, Itll go away in time just dont touch it
251,7,4,Michael, Did I make more of what we had then what was really there
252,7,4,Helene, What did you think we were
253,7,4,Michael, Just a quirky indie movie weird sort of thing breaking all the rules But had to end because the summer was over For you
254,7,4,Helene, I think for you to have come here even expecting that we can have a conversation like this shows hohow self deluded you are Michael your memory has failed you greatly
255,7,4,Michael, Jerk 
256,7,4,Dwight, Michael 
257,7,4,Carroll, So this is the chefs kitchen which makes it perfect for real entertainers
258,7,4,Michael, Real entertainers like Billy Joel
259,7,4,Carroll, Michael
260,7,4,Michael, Carroll how are you
261,7,4,Carroll, Im great How are you
262,7,4,Michael, Im great I saw youryour sign outside And I decided Im going to pull in and maybe buy a house from her
263,7,4,Carroll, You didnt call my office and ask where I was
264,7,4,Michael, No
265,7,4,Carroll, Because the receptionist told me a man called but he only said he was my exlover
266,7,4,Michael, Weird
267,7,4,Carroll, Yeah
268,7,4,Michael, He sounds like a nice guy
269,7,4,Andy, I dont know I mean people were being really mean to Meredith
270,7,4,Gabe, This wasnt really about Meredith was it You and Erin are broken up
271,7,4,Andy, How is that relevant to anything
272,7,4,Gabe, I asked you if it was ok if I asked her out You said and I quote My good sir Nothing would make me happier than to hand you the hand of the hand once in my hand I specifically remember it because you said it in such a weird way
273,7,4,Andy, The only reason I said that is because you asked me so politely It was very difficult for me to say no
274,7,4,Gabe, Ill let this slide but I expect you to put this whole Erin thing behind you
275,7,4,Michael, Oh wow another living room
276,7,4,Carroll, Its a family room
277,7,4,Michael, You put the TV here you put the family over here
278,7,4,Carroll, Michael why are you here
279,7,4,Michael, Someone told me that I romanticize relationships
280,7,4,Carroll, You know we all do that
281,7,4,Michael, I have herpes
282,7,4,Carroll, What Did you have that while we were together
283,7,4,Michael, I just found out today Its uh right there
284,7,4,Carroll, Oh Oh thats what youre talking about
285,7,4,Michael, Mmhmm Im sorry
286,7,4,Carroll, Did the doctor check it out
287,7,4,Michael, Im between specialists right now
288,7,4,Carroll, Yes yes Michael Actually you do make a bigger deal out of things than you need to You proposed to me on our fourth date
289,7,4,Michael, Well I believe in love at first sight
290,7,4,Carrol, Well so do I but we didnt love each other at first either I dont know what you were thinking
291,7,4,Michael, I knew what I was thinking at the time but right now it just seems ridiculous
292,7,4,Dwight,  Excuse me someone died in the upstairs bathroom didnt they
293,7,4,Carroll, No
294,7,4,Darryl,  We should schedule meetings because the days can slip away with chitchat Are you crying
295,7,4,Andy, No Im just sweating
